swnval,pos,neg,neut,yval
0.875,1,3,4,2
1.29166666667,2,1,8,2
1.14583333333,6,4,16,2
0.9375,1,1,4,2
1.625,1,0,2,2
1.29166666667,2,1,2,2
1.0,2,1,8,2
0.6875,0,2,11,2
1.1875,2,1,10,2
1.25,2,0,7,2
1.20833333333,3,1,10,2
1.0,3,2,3,2
1.3,5,0,15,2
1.33333333333,3,1,6,2
1.25,2,1,21,2
1.125,1,1,4,2
1.0625,2,1,3,2
0.90625,1,3,15,2
0.9,4,2,5,2
0.958333333333,1,2,8,2
1.08333333333,2,1,12,2
1.29166666667,3,0,7,2
1.29166666667,3,0,12,2
0.958333333333,2,2,2,2
1.20833333333,2,1,7,2
0.8125,1,2,6,2
1.08333333333,3,1,12,2
1.0625,1,1,6,2
1.1875,5,2,18,2
1,0,0,9,2
0.925,2,3,10,2
0.875,0,1,2,2
0.85,2,3,8,2
1.10714285714,4,3,10,2
1.375,5,1,13,2
1.0,2,4,13,2
1.14285714286,8,2,12,2
0.25,0,1,6,2
1.75,2,0,8,2
1,0,0,11,2
1.125,1,2,9,2
0.875,1,2,7,2
1.0,3,3,9,2
1.125,2,0,2,2
0.979166666667,4,1,8,2
1.275,6,2,11,2
0.861111111111,6,3,20,2
0.9375,1,1,9,2
0.916666666667,1,3,16,2
1.45833333333,4,0,16,2
1.15625,3,1,8,2
0.910714285714,4,3,10,2
1.3125,3,1,17,2
1.06944444444,5,3,12,2
0.979166666667,3,3,14,2
1.20833333333,4,1,12,2
0.75,1,2,14,2
1.0,5,6,12,2
1.5,1,0,9,2
1.33333333333,3,0,7,2
1.25,1,0,1,2
1.1875,1,1,13,2
1.25,7,3,17,2
0.875,0,1,1,2
1.14583333333,4,4,18,2
1,1,0,4,2
1.5625,2,0,4,2
1.075,4,2,11,2
1.0,2,1,10,2
1.1875,1,1,14,2
1.33333333333,2,2,4,2
0.9375,3,3,19,2
0.9375,1,1,10,2
0.925,3,2,11,2
1.0625,1,1,4,2
1.16666666667,2,1,8,2
1.125,3,1,5,2
1.25,3,1,9,2
0.833333333333,2,5,5,2
1,0,0,3,2
1.25,2,0,18,2
1.25,6,1,16,2
1.5,1,0,3,2
1.5,1,0,11,2
1.325,5,1,5,2
1.29166666667,2,1,3,2
1.05357142857,3,4,15,2
0.7582,3,3,10,2
0.6875,1,2,8,2
1.5,1,0,7,2
0.75,2,2,7,2
0.875,0,1,4,2
0.8125,1,1,3,2
1.33333333333,5,0,14,2
0.958333333333,3,3,16,2
0.6875,0,2,14,2
0.875,1,1,4,2
0.84375,2,2,4,2
0.875,2,2,7,2
1.125,4,0,16,2
0.875,1,1,10,2
1.29166666667,4,0,10,2
1.0,2,2,16,2
0.458333333333,1,3,7,2
0.9375,1,1,3,2
1.20833333333,4,2,12,2
1.625,2,0,3,2
1.25,2,1,11,2
0.9375,3,3,9,2
1.21875,4,0,13,2
1.125,2,0,9,2
0.125,0,1,14,2
0.75,1,1,5,2
1.25,1,0,3,2
0.875,0,5,13,2
1.25,2,0,2,2
1.08333333333,2,1,10,2
1.29166666667,4,0,8,2
1.5,5,0,14,2
0.839285714286,4,4,10,2
1.08333333333,2,2,11,2
0.875,3,2,5,2
1.375,2,0,5,2
1.03125,2,2,5,2
0.767857142857,3,7,21,2
0.541666666667,1,4,6,2
1.25,2,3,8,2
1.1875,1,2,10,2
1.0,4,2,20,2
0.9375,3,2,17,2
1.125,2,0,17,2
1.125,2,1,6,2
1.1875,4,2,2,2
0.71875,4,3,10,2
0.375,0,1,3,2
1.1875,2,0,8,2
1.0625,1,1,11,2
0.75,1,1,8,2
1.15625,3,1,7,2
1.21875,5,0,13,2
1.29166666667,6,1,10,2
0.708333333333,1,2,10,2
1.0,1,1,2,2
1.33333333333,3,1,8,2
0.75,0,1,12,2
0.5625,0,2,4,2
1.375,3,0,5,2
1.10416666667,4,3,3,2
1.25,4,2,9,2
1.25,1,0,2,2
1.25,5,1,8,2
1.16666666667,3,1,12,2
1,0,1,2,2
1.28125,3,1,10,2
0.9375,3,5,5,2
1.44642857143,7,0,21,2
0.8125,2,3,8,2
1,0,0,3,2
0.958333333333,1,3,4,2
0.875,1,1,20,2
1.1875,3,2,13,2
1.125,1,4,9,2
0.791666666667,1,2,7,2
0.5,0,2,11,2
1.5,2,1,4,2
1.5,2,0,7,2
1.125,2,1,5,2
1.5,1,0,1,2
0.916666666667,2,3,10,2
0.979166666667,2,4,16,2
0.55,1,5,23,2
1.27633333333,8,1,8,2
1.35416666667,5,3,14,2
1.225,5,0,0,2
1,1,0,8,2
1.125,3,2,5,2
1.3125,3,0,4,2
1.20833333333,3,0,8,2
0.541666666667,1,3,16,2
0.65075,0,5,19,2
1.0,1,1,17,2
0.8125,1,1,8,2
1.5,2,1,4,2
1.45,5,0,9,2
0.875,0,1,11,2
1.25,1,0,8,2
0.375,2,3,9,2
1.4,6,2,15,2
1.3125,3,0,3,2
1.125,2,0,7,2
1.5625,2,0,13,2
1.09375,4,1,10,2
1.125,4,2,16,2
1.16666666667,4,0,6,2
1.175,4,2,5,2
0.75,1,4,16,2
0.6875,1,3,9,2
1.25,1,0,1,2
0.8125,1,4,9,2
1.125,1,1,16,2
1.25,3,1,13,2
1.1875,4,1,5,2
0.708333333333,2,3,15,2
1.125,2,0,8,2
1.625,1,0,6,2
1.125,2,0,7,2
1.375,4,0,11,2
1.3,3,2,13,2
1.25,1,1,9,2
1.125,3,0,1,2
0.958333333333,3,2,5,2
0.5205,0,2,12,2
1.3125,2,1,4,2
0.75,0,1,6,2
1.3125,4,1,10,2
1.16666666667,4,1,6,2
1.3125,4,1,12,2
1.41666666667,4,0,13,2
1.1875,5,0,17,2
1.3125,2,1,10,2
1.08333333333,4,2,14,2
0.875,2,3,18,2
1.25,2,0,2,2
1.25,2,1,6,2
1.33333333333,2,2,17,2
1.0,3,2,8,2
0.75,1,3,6,2
1.21428571429,6,4,9,2
1.3125,5,2,14,2
1.4375,3,3,11,2
1.28125,2,1,6,2
1,1,0,16,2
1,0,1,6,2
1.04166666667,5,4,8,2
0.9375,2,1,11,2
1.25,5,3,18,2
1.4375,3,1,11,2
1.35416666667,7,0,7,2
0.75,4,4,14,2
0.833333333333,1,2,6,2
1.375,1,0,26,2
0.979166666667,4,2,10,2
1,0,1,7,2
1.175,3,2,7,2
1.225,4,2,6,2
1.25,2,0,2,2
1.5,3,0,2,2
1.275,5,1,6,2
1.4,6,0,6,2
1,1,0,10,2
1.33333333333,6,1,8,2
1.1,4,1,8,2
1.0625,3,2,11,2
1.375,1,0,5,2
1.21875,5,3,4,2
1.20833333333,3,0,22,2
0.675,2,3,11,2
1.5,2,0,10,2
1.375,4,0,16,2
1.625,3,1,6,2
1.5625,2,1,8,2
1.04166666667,4,3,8,2
1.05357142857,5,2,17,2
0.875,1,3,4,2
0.975,4,2,15,2
0.775,1,5,16,2
1.04166666667,2,4,9,2
1.3125,3,0,7,2
1.25,3,0,1,2
0.375,0,1,8,2
0.828125,5,4,12,2
1.375,3,0,13,2
1.15625,3,1,10,2
1.08333333333,2,1,8,2
0.875,0,2,9,2
1.109375,6,2,11,2
1.03125,3,2,13,2
1.075,3,1,16,2
0.875,2,2,11,2
1.16666666667,6,1,18,2
1.22916666667,6,2,9,2
1.15,3,1,10,2
0.6875,1,4,16,2
1.3125,3,0,5,2
0.9375,5,2,16,2
1.1875,1,1,3,2
1.33333333333,3,1,10,2
1.75,1,0,16,2
1.125,3,0,6,2
1.1875,4,3,13,2
1.25,1,1,3,2
0.833333333333,2,1,3,2
1.41666666667,4,0,10,2
1.35,4,1,8,2
0.875,1,1,5,2
1.4375,3,1,19,2
1.5,3,1,9,2
1.16666666667,1,1,17,2
1.35,7,1,14,2
1.21875,3,1,15,2
1.1875,7,1,13,2
1,0,0,6,2
1.0,1,2,8,2
1.08333333333,2,0,9,2
1.15625,3,2,23,2
1.08333333333,2,1,3,2
1.5,1,0,6,2
0.675,1,4,3,2
1.425,6,0,15,2
1.0625,3,1,13,2
0.90625,1,3,11,2
0.75,0,2,13,2
0.71875,3,3,11,2
1.1875,2,1,8,2
0.708333333333,3,1,5,2
1.234375,5,4,7,2
1.275,6,0,12,2
1.375,8,1,29,2
1.0625,3,2,8,2
0.90625,2,2,9,2
1.25,4,0,8,2
0.5,1,3,9,2
1,0,0,2,2
1.15625,3,1,19,2
1.02083333333,4,3,6,2
1,1,0,2,2
1.09375,3,1,2,2
0.75,0,1,7,2
1.09375,4,1,4,2
1.1875,2,1,4,2
1.025,4,1,7,2
1.08333333333,3,2,4,2
1.375,3,1,12,2
1,0,0,5,2
1.625,1,1,6,2
1.625,1,0,1,2
1.4375,2,0,3,2
0.791666666667,1,2,3,2
1.875,1,1,9,2
1.125,4,1,16,2
1.05,4,2,7,2
1.125,3,1,6,2
0.78125,1,3,7,2
1.39583333333,9,0,19,2
1.1875,1,1,9,2
1.34375,3,1,7,2
1.0,1,1,1,2
1.5,3,0,4,2
0.75,1,5,8,2
1.04166666667,1,1,13,2
1.0,4,2,6,2
1.0,2,0,16,2
1.125,4,4,9,2
0.791666666667,0,3,24,2
1.171875,8,1,13,2
1.0,2,1,7,2
1.3125,3,0,5,2
1.4375,2,0,2,2
0.833333333333,1,4,13,2
1.125,4,2,6,2
1.25,4,0,11,2
1.33333333333,3,0,2,2
1.125,2,1,5,2
0.791666666667,2,2,10,2
1.25,5,1,7,2
1.05,3,2,4,2
1.25,3,0,13,2
0.875,1,1,0,2
1.375,2,1,8,2
1.125,6,4,14,2
1.125,2,2,12,2
0.975,4,3,13,2
1.125,1,0,6,2
1.02083333333,3,2,20,2
1.33333333333,4,1,15,2
0.6875,2,1,8,2
1.3125,1,1,9,2
1.25,2,0,19,2
0.875,2,1,11,2
0.75,0,1,7,2
1.5625,2,0,3,2
0.833333333333,3,1,14,2
0.75,2,1,22,2
1.20833333333,3,0,19,2
1.0625,2,1,8,2
0.958333333333,4,3,16,2
0.625,0,2,11,2
1.125,3,1,4,2
1.3,5,0,12,2
1.625,2,0,3,2
1.875,1,0,6,2
1.08333333333,6,3,18,2
1.0625,3,3,11,2
1.125,1,0,6,2
1.0,1,1,0,2
1.1875,1,1,14,2
1.0,2,2,9,2
0.9375,1,3,15,2
1.0625,4,3,11,2
1.075,4,2,16,2
1.375,2,1,16,2
1.08928571429,5,3,18,2
0.925,4,2,15,2
0.75,1,3,17,2
1.0832,3,4,12,2
0.8125,1,1,4,2
1.09375,3,3,14,2
1.3125,2,0,12,2
1.0625,1,1,3,2
1.25,2,0,7,2
1.08333333333,2,1,3,2
1.10416666667,3,3,12,2
1.28571428571,5,2,8,2
1.225,7,1,13,2
1,0,0,22,2
1.125,2,0,8,2
1.0625,3,2,15,2
1.15625,3,1,9,2
0.916666666667,2,1,6,2
0.625,1,2,12,2
0.928571428571,4,3,22,2
1.02083333333,5,2,22,2
1.375,3,1,13,2
1.125,1,0,5,2
1.09375,2,1,4,2
1.04166666667,1,2,7,2
1.225,5,2,13,2
1.09722222222,5,4,13,2
0.25,1,1,8,2
0.458333333333,0,3,19,2
1.0,1,2,7,2
1.0,2,2,14,2
1.09375,2,2,13,2
1.0,6,4,16,2
1.15625,4,1,13,2
1.34375,4,2,18,2
1.15,4,1,11,2
1.0,1,2,8,2
1.53125,5,0,25,2
1.16666666667,3,1,5,2
1.2,5,2,26,2
0.8125,3,2,6,2
1.375,2,0,4,2
1.29166666667,3,0,11,2
1.04166666667,3,1,14,2
1.125,4,0,14,2
1.375,1,0,3,2
1.375,1,0,1,2
1.125,3,2,12,2
1.5625,2,0,6,2
1.375,3,0,10,2
1.25,2,0,5,2
1.0,1,2,10,2
1.25,4,1,22,2
1.015625,4,4,16,2
1.125,4,1,13,2
1.75,2,0,11,2
1.21875,2,2,13,2
1.0,1,1,11,2
1,0,0,16,2
0.375,0,1,2,2
0.642857142857,1,8,11,2
1.16666666667,3,0,8,2
0.892857142857,4,4,8,2
1.1875,4,0,11,2
1.625,1,0,6,2
1.02083333333,4,3,5,2
1.25,3,0,5,2
1.04166666667,3,2,13,2
1.1,4,1,16,2
1.75,1,1,3,2
1.3125,2,2,5,2
1.04166666667,2,1,2,2
0.90625,1,3,14,2
1.04166666667,6,6,8,2
1.08333333333,3,1,10,2
0.96875,3,1,10,2
1.5,2,0,9,2
1.05,2,2,22,2
1.08333333333,2,2,9,2
1.375,2,0,5,2
1.08333333333,2,3,11,2
1.3125,2,0,17,2
0.666666666667,2,2,9,2
1.1875,2,0,17,2
1.0,3,2,21,2
1.15,4,1,19,2
1.20833333333,3,2,11,2
0.375,1,2,2,2
1.0,0,2,10,2
1.3125,2,1,16,2
1.0,2,2,10,2
0.825,1,5,5,2
1.125,2,1,4,2
1.19642857143,5,1,6,2
0.8015,0,3,7,2
0.85,3,3,5,2
1.08333333333,4,3,10,2
1.1,4,2,18,2
0.8125,2,4,10,2
0.875,0,2,17,2
1.1875,1,1,18,2
0.96875,4,1,4,2
1.375,3,1,11,2
1.5,1,0,1,2
1.21875,3,4,4,2
1.08333333333,3,1,9,2
1.41666666667,3,1,15,2
1.5,1,0,3,2
1.21875,4,3,8,2
1.25,3,0,10,2
1.21875,2,1,8,2
1.04166666667,5,2,16,2
1.25,1,0,3,2
1.21875,4,0,10,2
1.5,2,0,5,2
1.125,2,2,7,2
1.125,1,0,1,2
1.21428571429,5,2,22,2
1.5,4,1,14,2
0.84375,2,3,12,2
1.25,1,0,16,2
1.125,2,0,2,2
1.29166666667,6,1,21,2
1.375,3,1,5,2
1.375,4,0,14,2
1.0625,3,2,6,2
1.17857142857,4,1,19,2
1.0,3,2,9,2
1.4375,2,0,3,2
1.125,4,1,9,2
1.185875,6,4,15,2
0.916666666667,1,2,13,2
1.625,3,0,6,2
1.09722222222,7,2,13,2
0.833333333333,3,1,17,2
0.958333333333,2,2,12,2
1.34375,4,1,8,2
1.08333333333,2,1,8,2
1.125,1,0,6,2
1.125,1,1,6,2
1.375,2,1,8,2
1.16666666667,3,2,16,2
1.1875,2,0,7,2
1.125,3,1,21,2
1.375,2,0,9,2
1.15625,3,1,9,2
0.75,1,1,9,2
1.375,3,1,5,2
1.41666666667,4,0,11,2
1,0,0,4,2
1.16666666667,2,1,4,2
1.0625,3,2,19,2
1.5,1,1,5,2
1.41071428571,9,2,13,2
1.29166666667,3,0,10,2
1.5625,2,1,12,2
1.33333333333,3,0,4,2
1.025,3,2,11,2
1.3125,3,0,2,2
1.3125,2,0,5,2
0.875,0,2,14,2
1.41666666667,4,0,5,2
0.625,0,1,4,2
0.946428571429,4,4,7,2
0.5625,0,2,5,2
1.375,1,0,4,2
1.0,2,1,5,2
0.9625,4,6,15,2
1.0,2,1,2,2
1.375,3,0,8,2
0.833333333333,2,2,15,2
1.875,2,0,7,2
1.20833333333,2,0,12,2
1.375,3,0,15,2
0.75,0,1,7,2
0.625,1,2,12,2
1.025,3,3,10,2
0.85,2,3,9,2
1.35416666667,6,0,0,2
0.25,0,1,1,2
1.125,4,1,8,2
1.29166666667,2,1,7,2
1.125,5,1,10,2
0.90625,1,2,5,2
1.08333333333,3,2,15,2
1.375,6,0,13,2
1.5,1,1,15,2
0.795454545455,3,7,6,2
1,0,0,11,2
0.75,0,1,5,2
0.8125,4,2,5,2
1.4375,2,0,9,2
1.03125,2,2,6,2
0.75,0,1,8,2
1.15,4,2,6,2
0.625,0,4,11,2
1.29166666667,3,0,9,2
1.08928571429,6,3,10,2
1,0,0,12,2
1.21875,5,1,9,2
0.791666666667,2,3,12,2
1,0,0,4,2
0.925,2,3,13,2
1,1,0,7,2
1.25,2,0,3,2
1.375,1,0,2,2
1.25,1,0,6,2
0.791666666667,1,2,6,2
1,0,0,28,2
0.9,2,3,10,2
1,0,0,6,2
1.375,1,0,2,2
0.8125,2,2,16,2
1.09375,4,1,12,2
0.888888888889,4,5,14,2
1.2,4,2,16,2
1.375,1,0,3,2
1.3125,5,3,11,2
0.85,2,4,16,2
0.958333333333,2,2,6,2
0.75,1,1,10,2
1.625,1,0,9,2
1.125,1,0,6,2
0.875,0,1,3,2
1.375,3,0,9,2
0.875,1,3,11,2
1.3125,2,0,5,2
1.125,1,1,2,2
1.375,6,2,14,2
1.125,2,2,7,2
1.125,2,1,10,2
1.20833333333,3,0,7,2
1.075,3,2,13,2
1.0625,1,1,4,2
0.833333333333,1,3,3,2
1.1875,2,0,4,2
0.6875,0,2,10,2
1.5,1,0,14,2
1.29166666667,2,1,5,2
1.07142857143,4,4,10,2
1.0,0,2,13,2
1.125,2,0,3,2
1.0625,1,1,11,2
1.125,1,0,7,2
1.125,1,0,3,2
1.375,5,1,7,2
1.25,6,0,3,2
1.04166666667,4,4,9,2
1.29166666667,3,0,16,2
0.875,1,2,26,2
0.9375,1,1,11,2
1.375,2,1,6,2
1.15625,3,1,7,2
0.375,0,1,3,2
0.75,0,1,7,2
0.958333333333,4,1,20,2
1.5,3,0,3,2
1.28125,2,3,11,2
1,0,0,1,2
0.84375,3,2,2,2
1.125,3,2,12,2
1.1875,3,1,19,2
1.375,3,1,6,2
1.21875,3,1,4,2
1.375,2,0,6,2
1.25,2,0,9,2
1.375,1,0,11,2
1.3125,2,0,4,2
1.5,2,0,8,2
1.13644444444,7,2,23,2
1.625,1,1,3,2
1.29166666667,2,1,8,2
1.04166666667,6,3,14,2
1.25,4,0,6,2
1.625,3,0,4,2
1.25,1,0,4,2
1.0,2,1,13,2
0.375,0,1,7,2
1.20833333333,2,1,13,2
0.892857142857,3,3,15,2
1.1,3,3,5,2
0.775,2,3,13,2
1.1875,2,1,23,2
1.29166666667,3,0,9,2
0.916666666667,1,2,12,2
1.09375,4,2,10,2
1.20833333333,4,0,13,2
1.05357142857,5,3,9,2
1.15,3,2,8,2
1.0,1,2,16,2
0.958333333333,2,1,11,2
1.3125,4,0,15,2
1.025,4,4,5,2
0.625,0,2,2,2
0.71875,0,4,4,2
1.625,3,0,14,2
1.0,5,1,8,2
0.96875,2,2,10,2
1.0,3,2,4,2
1.20833333333,4,3,7,2
1.0,2,1,8,2
1.125,2,2,6,2
1.75,1,0,3,2
1.5,2,0,8,2
0.875,4,3,6,2
0.8,4,3,11,2
0.875,3,5,13,2
1.3125,2,2,16,2
0.625,1,1,10,2
0.775,1,4,7,2
0.875,0,1,5,2
0.9375,3,4,13,2
0.875,3,3,4,2
1.1875,2,0,13,2
1.08333333333,3,1,15,2
1.0625,4,2,7,2
1.0,1,1,5,2
1.3125,6,2,18,2
1.09375,4,3,19,2
1.75,1,0,3,2
0.984375,2,4,26,2
1.25,3,0,3,2
1.4,4,1,10,2
1.21325,3,1,4,2
1.1,4,1,14,2
1.0,4,1,8,2
1.33333333333,3,0,9,2
1.1875,1,1,2,2
1.16071428571,5,2,13,2
1.375,3,0,2,2
1.1875,4,1,15,2
1.09375,3,2,12,2
1.0,1,1,6,2
0.821428571429,3,6,16,2
0.982142857143,3,4,8,2
1.125,1,1,3,2
1.0,1,1,6,2
1.3,4,1,15,2
1.54166666667,3,1,7,2
0.984375,5,2,23,2
1.20833333333,3,0,11,2
0.8125,2,1,5,2
0.75,1,3,7,2
0.975,2,3,5,2
1.125,1,0,8,2
1.5,1,0,4,2
0.958333333333,2,1,1,2
1.15625,7,2,8,2
0.958333333333,1,2,15,2
1.15625,4,1,8,2
1.45833333333,3,0,1,2
1.125,1,1,8,2
1.15625,3,1,5,2
1.20833333333,6,1,4,2
0.375,0,1,5,2
1.1875,1,1,5,2
0.875,1,1,4,2
0.90625,4,2,6,2
0.625,0,1,3,2
0.958333333333,3,1,11,2
1.1,5,2,7,2
0.84375,1,3,7,2
1.275,4,1,11,2
0.8125,2,1,5,2
1.25,4,1,3,2
1.140625,4,2,15,2
1.41666666667,3,0,7,2
0.791666666667,1,3,9,2
0.85,1,4,11,2
0.875,1,2,9,2
1.11111111111,6,3,1,2
1.375,1,0,1,2
0.75,1,1,11,2
1.125,1,1,2,2
1.08333333333,2,1,7,2
0.875,2,2,7,2
0.708333333333,1,2,8,2
1.0,1,2,14,2
0.75,0,1,1,2
1.15,5,1,7,2
0.9235,4,6,11,2
1.125,4,2,20,2
0.75,0,1,9,2
0.833333333333,0,3,11,2
1.325,6,0,6,2
1.45833333333,5,0,12,2
0.975,2,3,13,2
0.8125,2,2,12,2
1.09375,3,1,14,2
0.75,1,1,9,2
1.41666666667,3,0,2,2
1.5,2,0,15,2
1.15625,3,1,2,2
1.04166666667,4,3,14,2
1.04166666667,4,3,8,2
0.125,2,1,16,2
0.770833333333,2,4,14,2
1,1,0,1,2
1.125,1,1,3,2
1.625,1,0,7,2
1.25,2,1,13,2
1.0,4,3,11,2
1.1875,4,0,9,2
1.08333333333,2,2,10,2
1.125,1,0,8,2
1.5,2,0,17,2
1.0,1,2,0,2
1.16666666667,2,1,7,2
1.25,1,0,14,2
0.833333333333,1,3,12,2
1.33333333333,4,0,6,2
0.791666666667,1,2,7,2
0.775,2,3,5,2
1.0625,0,1,15,2
0.71875,1,3,6,2
0.9375,1,1,7,2
1.225,4,1,11,2
1.25,3,3,10,2
1.28125,5,2,12,2
0.75,0,2,5,2
1.125,1,0,13,2
1.40625,5,1,21,2
1.0,4,0,9,2
1.0625,2,1,4,2
1.875,1,0,3,2
1.25,3,0,7,2
1.1,3,2,15,2
1.41666666667,4,0,10,2
1.125,5,1,9,2
0.85,1,5,9,2
1.34375,4,0,18,2
1.375,4,1,10,2
0.916666666667,2,3,11,2
1.10416666667,6,2,10,2
1.1875,4,2,13,2
1,1,0,4,2
1.0625,3,2,17,2
1.5,2,0,5,2
1.20833333333,4,1,14,2
1.25,1,0,8,2
1.0625,3,2,7,2
1.25,1,2,8,2
1.1,5,2,22,2
1,0,0,13,2
1.1,4,1,7,2
1.34375,4,0,12,2
1,0,0,8,2
1.0,1,3,14,2
0.875,0,1,4,2
0.416666666667,0,3,5,2
1.525,6,0,15,2
0.9375,1,1,2,2
1.25,1,1,7,2
1.1875,2,1,21,2
1.75,1,0,6,2
1.40625,5,0,10,2
1.2,5,1,6,2
1.04166666667,3,1,2,2
1.375,1,1,1,2
1,0,0,10,2
0.75,0,3,15,2
1.125,2,3,10,2
0.875,1,2,4,2
1.33333333333,2,0,7,2
1.25,1,0,3,2
1.0,3,2,6,2
1.08766666667,2,1,8,2
1.21875,8,2,15,2
0.5,0,1,16,2
1.3125,5,0,7,2
1.25,1,0,8,2
1.0625,2,2,8,2
1.08825,3,2,4,2
1,0,0,6,2
1.01785714286,5,5,8,2
1.04166666667,2,2,13,2
1.1875,4,0,10,2
1.375,1,0,0,2
1.375,8,0,19,2
1.25,2,1,5,2
0.75,1,1,3,2
0.979166666667,3,4,10,2
1.25,4,0,7,2
0.925,4,2,6,2
0.6875,0,5,14,2
1.125,1,0,10,2
0.921875,4,5,9,2
1.33333333333,5,0,7,2
0.75,1,1,13,2
1.125,1,0,21,2
1.5,1,0,5,2
0.875,2,1,4,2
1.25,4,1,13,2
0.9,2,4,12,2
0.975,3,3,9,2
1.125,2,1,6,2
0.964285714286,3,4,8,2
1.08333333333,1,2,2,2
0.95,2,4,6,2
1.0625,1,1,8,2
1.25,4,0,11,2
1.16666666667,3,4,7,2
1.25,2,0,2,2
1.16666666667,2,1,1,2
1,0,0,8,2
1.29166666667,2,1,2,2
1.25,4,1,17,2
1.125,4,2,6,2
1.16666666667,2,1,8,2
1.125,1,0,5,2
1.125,1,0,9,2
1.125,3,1,11,2
0.895833333333,2,4,8,2
1.5,3,0,7,2
1.09375,2,2,6,2
1.375,2,0,7,2
1.5,2,0,7,2
1.125,4,3,13,2
0.875,1,1,9,2
1.125,4,0,6,2
0.75,2,4,4,2
0.75,0,2,9,2
1.5625,2,0,11,2
1.05,6,1,12,2
1.375,4,0,5,2
1.0625,2,1,4,2
1.0625,1,2,9,2
0.458333333333,1,5,6,2
1.125,1,0,5,2
0.875,3,2,9,2
1.125,1,1,10,2
1.15625,3,1,15,2
0.875,2,5,12,2
1.08333333333,2,2,11,2
1.5625,2,0,7,2
0.625,0,2,4,2
1.25,1,0,9,2
1.25,4,1,7,2
1.1875,3,1,7,2
1,0,0,14,2
1,0,0,3,2
1.375,1,0,9,2
0.875,1,2,7,2
1.28125,3,1,4,2
1,0,0,7,2
1.25,1,0,4,2
1.125,1,0,2,2
1.5,3,0,3,2
1.02083333333,2,4,18,2
1,0,0,4,2
1.05555555556,6,4,10,2
1.29166666667,4,1,3,2
1,2,0,7,2
1.0,2,1,13,2
0.90625,2,2,7,2
1.15,6,1,6,2
1.375,1,2,5,2
1.14583333333,4,2,4,2
0.541666666667,0,5,15,2
1.05357142857,4,4,13,2
1.59375,4,0,14,2
1.375,3,0,21,2
0.96875,3,2,6,2
1.25,1,1,13,2
1.375,2,1,2,2
0.9375,3,2,18,2
0.78125,3,2,17,2
1.28125,3,1,7,2
0.958333333333,1,5,14,2
1.175,3,2,14,2
0.875,0,2,10,2
0.875,1,2,9,2
0.9375,2,1,9,2
0.875,2,3,2,2
1.125,1,0,4,2
1,0,0,6,2
1,0,0,6,2
1.02083333333,3,2,12,2
1.125,2,1,7,2
1.375,1,0,2,2
1.25,1,1,4,2
1.5625,3,0,7,2
1.03571428571,4,2,16,2
0.78125,1,3,11,2
1.325,6,0,12,2
1.39583333333,5,1,6,2
0.9375,1,1,8,2
1.375,2,0,7,2
1.20833333333,2,1,7,2
1,0,0,8,2
1.275,6,1,18,2
1.14583333333,4,2,12,2
0.9082,2,3,10,2
1.075,3,3,14,2
1.25,2,1,6,2
1.35,5,2,8,2
1.375,2,0,8,2
1.33333333333,3,0,3,2
0.71875,1,3,7,2
1.0125,8,2,12,2
1.0,1,1,14,2
1.0625,3,1,5,2
0.90625,2,3,9,2
1.625,2,0,3,2
1,0,0,7,2
1,1,0,6,2
0.625,0,2,7,2
0.875,1,1,12,2
1.125,6,1,15,2
1.5,2,0,3,2
1.28125,5,0,6,2
0.9375,3,2,13,2
1.3125,1,1,5,2
0.75,2,2,4,2
0.791666666667,1,3,8,2
0.825,3,4,6,2
1.125,4,1,13,2
0.875,0,1,20,2
0.625,0,2,7,2
0.6875,1,3,7,2
0.982142857143,4,3,19,2
1.0,1,1,1,2
1.175,4,1,9,2
1.125,2,0,3,2
1.46875,2,0,19,2
1,1,0,3,2
1.5,1,0,4,2
1.5,2,0,8,2
1.075,4,2,10,2
1.16666666667,3,2,10,2
0.791666666667,3,2,14,2
1,0,0,8,2
0.982142857143,3,3,14,2
1.125,4,2,5,2
1.20833333333,2,1,6,2
1.17857142857,5,2,12,2
1.125,7,3,9,2
1.5,2,0,8,2
1.375,1,0,2,2
1,0,0,7,2
1.125,1,0,8,2
1.0,2,2,8,2
1.24266666667,2,1,6,2
1.20833333333,2,2,4,2
1.01785714286,4,2,9,2
0.928166666667,2,4,22,2
0.875,1,3,14,2
1.04166666667,2,1,8,2
1.4375,3,0,5,2
1.3125,2,1,16,2
1.1875,3,0,14,2
1.09375,2,2,13,2
0.916666666667,1,2,3,2
1.29166666667,2,1,5,2
1.19642857143,7,1,9,2
1,2,0,16,2
1.45,5,0,4,2
1.15625,2,2,19,2
1.125,2,1,12,2
1.125,2,0,4,2
1.14583333333,6,1,10,2
1.625,2,0,5,2
0.8125,2,1,7,2
1.05,5,1,6,2
1.1875,2,2,19,2
1.275,5,1,14,2
1.0,4,2,12,2
1.2,4,1,14,2
1.175,2,6,14,2
1.46875,4,0,18,2
0.84375,3,2,7,2
1.04166666667,2,1,18,2
1,0,0,11,2
1.16666666667,2,1,10,2
1.1875,2,0,7,2
1.175,4,1,7,2
1.02083333333,3,3,7,2
1.04166666667,3,1,9,2
1.1,2,2,13,2
1.375,3,0,6,2
1.09375,3,1,16,2
0.856333333333,1,2,12,2
0.6875,1,3,16,2
0.981333333333,3,1,9,2
1.125,1,1,6,2
1.05883333333,4,2,14,2
